half_day_key,prev_num_articles_ma1_10,prev_extremely_positive_count_ma1_5,prev_atr_lag9,prev_macd_signal_lag4,prev_rsi_ma5,prev_bb_lower_lag10,prev_quote_volume_ma8,prev_macd_hist_std8_ma,prev_williams_r_ma7,volume_prev_ma10,prev_quote_volume_ma7,prev_close_ma5,prev_avg_sentiment_std1_6_ma,prev_macd_hist_std7_ma,prev_extremely_positive_count_ma1_4,prev_extremely_negative_count_lag5,prev_taker_buy_base_volume_std7_ma,avg_sentiment_news_prev_std5_ma,2_periods_back_back_change_pct,2_periods_back_back_change_pct_lag1,2_periods_back_back_change_pct_lag4,prev_avg_sentiment_lag4,prev_min_sentiment_lag10,2_periods_back_back_change_pct_lag8,prev_std_sentiment_lag1,prev_min_sentiment_lag1,prev_std_sentiment_lag3,prev_rsi_std2_ma,prev_taker_buy_quote_volume_lag10,prev_median_sentiment_lag8,,Indicator
2022-05-25_H1,329.7,63,1474.853501,-1208.702298,44.07561337,28228.10176,669161112.6,36.61653722,-55.1314573,476766040.9,721810458.8,29720.132,0.12743441,36.13510761,71.25,2,5832.996604,0.833313482,0.012478443,0.006506813,0.013528317,0.606708861,-4.79,-0.04029484,1.508349496,-4.72,1.642920096,1.308143462,663332036.1,0.34,,0
2022-05-25_H2,341.2,67.4,1492.362536,-1126.959537,43.3708403,28311.91871,731681722.9,37.25546299,-54.07947774,446249588.2,791124972.7,29543.136,0.125918967,37.71227428,69.75,8,5645.563743,0.751414796,-0.008462355,0.012478443,0.003353127,0.816875,-4.59,0.002814564,1.524831491,-4.8,1.356282969,1.33380705,382825426.2,0.36,,1
2022-05-26_H1,362.1,82.2,1429.959498,-1063.522738,42.73448934,28264.35078,813600301.5,38.7889581,-54.49274081,387588796.8,855143650,29371.636,0.150998908,40.48658914,85,12,5435.201471,0.656588511,0.004389484,-0.008462355,-0.042485009,0.62470696,-4.79,0.005555206,1.490949531,-4.75,1.508349496,0.817726679,536642270.4,0.3,,0
2022-05-26_H2,385.7,80.8,1361.118105,-1009.484305,42.78576212,28328.69589,871973331.6,41.93829277,-61.01815802,407465779.9,916578957,29351.03,0.148568528,44.02920655,83.25,17,5163.035136,0.58114754,-0.018151522,0.004389484,0.006506813,0.889206349,-4.78,0.015287283,1.459605369,-4.81,1.524831491,1.44207037,150270928.9,0.28,,1
2022-05-27_H1,425,82.6,1339.338241,-956.1434673,42.91123294,28369.42405,1023165876,45.3037157,-66.56265166,472819037.5,1083292258,29335.798,0.141659172,44.65138574,82,9,5453.313667,0.513140294,0.007457378,-0.018151522,0.012478443,0.706125,-4.8,0.013528317,1.421817107,-4.45,1.490949531,1.670437007,159775219.9,0.3,,0
2022-05-27_H2,447.8,76.4,1302.205509,-907.774766,42.20467301,28573.67945,1113482170,47.0625446,-64.79212869,488115496.3,1085118963,29185.812,0.142325456,46.17667029,82.5,22,5552.868638,0.52374727,-0.010572238,0.007457378,-0.008462355,0.575617433,-2.73,0.003353127,1.418148426,-4.82,1.459605369,1.183122737,263602947.9,0.325,,0
2022-05-28_H1,483.3,80.6,1253.60083,-860.8648972,41.42986096,28680.50927,1112192143,48.99824351,-65.81900878,514291128.4,1195055385,29029.416,0.14999117,47.90945884,67.75,17,5608.845113,0.542759437,-0.009791857,-0.010572238,0.004389484,0.957196402,-4.44,-0.042485009,1.609160751,-4.77,1.421817107,1.198275314,291441247.8,0.35,,1
2022-05-28_H2,473.3,60.4,1289.745771,-824.0416177,40.82374413,28695.07828,1120431031,51.37962192,-68.19250197,494026800.8,1107905727,28889.616,0.154950762,48.9373487,59.5,14,5684.579445,0.514055146,0.007411181,-0.009791857,-0.018151522,0.745286458,-4.8,0.006506813,1.46599347,-4.82,1.418148426,1.236594307,300799570.4,0.405,,1
2022-05-29_H1,445.4,54.8,1224.946787,-790.3546479,41.21563444,28665.81548,1018994225,52.58115347,-67.81782218,436117182.5,1050167604,28897.792,0.080756879,48.14748305,48.5,11,6035.101936,0.532239731,0.007090079,0.007411181,0.007457378,0.672401961,-4.73,0.012478443,1.54830128,-4.77,1.609160751,1.315248785,613014410.5,0.41,,1
2022-05-29_H2,423.6,42.8,1221.512017,-763.1990987,41.62561872,28702.82929,961728101,51.94186278,-67.29823619,421456771.7,960413886.4,28899.014,0.060287861,44.61139759,40,22,6595.989229,0.543402892,0.006248464,0.007090079,-0.010572238,0.569889197,-4.72,-0.008462355,1.571580342,-4.7,1.46599347,1.277387509,271735964.7,0.32,,1
2022-05-30_H1,391.7,38,1200.656158,-744.3390234,42.85783986,28680.03894,898127895,49.27297288,-61.72415648,390995981.8,885034579.6,29013.436,0.032574973,40.25241236,29.25,21,7288.339145,0.473532961,0.008816975,0.006248464,-0.009791857,0.588108108,-4.8,0.004389484,1.427131618,-4.2,1.54830128,1.453980884,591780716.8,0.48,,1
2022-05-30_H2,385.3,34,1164.523576,-726.8080834,46.33009516,28634.22528,924236764.4,48.15804246,-54.85347519,419766925.6,803517115.3,29424.242,0.063527929,42.24919785,34.75,24,7398.868971,0.39691418,0.040714404,0.008816975,0.007411181,0.544636364,-4.75,-0.018151522,1.424414109,-4.77,1.571580342,4.215106211,389079128.2,0.34,,1
2022-05-31_H1,372.6,45.6,1153.460463,-706.1289854,50.71908771,28755.5727,925811916.4,52.72192656,-47.04035982,453575691.3,868811968,30005.67,0.097478907,51.17999906,48,9,7569.629778,0.386289767,0.034747235,0.040714404,0.007090079,0.546292135,-4.81,0.007457378,1.571249161,-4.71,1.427131618,5.635130773,469508210.3,0.39,,1
2022-05-31_H2,369.4,48.6,1197.36543,-680.0393047,54.7652279,28661.53247,858480799.4,63.47680094,-37.58989061,447564383.8,795163141.6,30553.788,0.115443429,63.69263385,55.75,13,7820.729094,0.405166462,0.001188974,0.034747235,0.006248464,0.4915,-4.45,-0.010572238,1.553948692,-4.78,1.424414109,2.329743532,459444976,0.33,,1
2022-06-01_H1,382.6,68.4,1165.157185,-646.3196824,58.50732896,28609.47873,845154811.2,76.1637779,-29.61143234,424987080.7,880453991.7,31071.256,0.114698395,78.06386384,78,7,7981.62683,0.443833852,0.000883035,0.001188974,0.008816975,0.551784232,-4.82,-0.009791857,1.45659409,-4.59,1.571249161,0.133834097,859981359.7,0.33,,0
2022-06-01_H2,384.9,72,1161.557386,-589.0105619,61.37060153,28535.79387,852183652.5,88.30768279,-23.35450381,410882484.8,917265072.8,31498.478,0.078904321,92.01897055,76.75,9,7922.915328,0.518402654,-0.00609839,0.000883035,0.040714404,0.680458453,-4.77,0.007411181,1.469439218,-4.79,1.553948692,0.777679071,653854317.5,0.265,,0
2022-06-02_H1,398.5,82.8,1114.259716,-501.524888,59.35746625,28441.29584,1117219407,98.57551536,-23.96361263,453836285.9,1227871955,31326.122,0.040957906,104.1153587,81.25,16,8167.742444,0.599053103,-0.056943796,-0.00609839,0.034747235,0.745777778,-4.82,0.007090079,1.250925506,-4.72,1.45659409,5.958810387,605058169.2,0.32,,1
2022-06-02_H2,413.5,75.4,1069.064022,-398.0452163,56.604699,28363.53166,1155439222,107.9380014,-24.74295773,470180801.3,1254483975,31015.552,0.042810346,114.5128463,81.5,23,8268.326485,0.617706822,0.012554054,-0.056943796,0.001188974,0.765568182,-4.77,0.006248464,1.495362286,-4.8,1.469439218,6.210169474,308495110.4,0.26,,1
2022-06-03_H1,457.5,89.8,1021.027306,-288.5150781,54.21982942,28413.95905,1230578829,118.2748271,-30.20508149,510530508,1235139797,30752.654,0.047101384,123.2432833,82.5,12,8663.376407,0.614616894,0.009152434,0.012554054,0.000883035,0.7425,-4.7,0.008816975,1.537230501,-4.76,1.250925506,1.672603914,198138233.2,0.31,,0
2022-06-03_H2,478.7,77.4,984.5110696,-183.3381246,50.81234174,28393.99481,1168526382,129.2116311,-37.71236662,527866745.6,1080905076,30344.062,0.041222325,129.4754441,84.75,23,8955.446872,0.625596959,-0.023010464,0.009152434,-0.00609839,0.67,-4.2,0.040714404,1.516709364,-4.82,1.495362286,2.451316231,171175041.6,0.4,,0
2022-06-04_H1,521.2,90,1030.552422,-114.756425,47.72580778,28428.21501,1059965000,137.7692181,-45.92866029,546439867,1099079626,29962.454,0.038961906,133.2532709,85.75,7,9299.045763,0.5696011,-0.001980551,-0.023010464,-0.056943796,0.684848901,-4.77,0.034747235,1.484729976,-4.82,1.537230501,1.87743249,229881684,0.385,,0
2022-06-04_H2,506,73.6,1096.42582,-66.57686203,47.58301035,28385.02009,1005922709,142.8312425,-54.71777692,496577672.5,978897882.4,29936.13,0.048464276,134.0023092,79,30,9724.792919,0.506557675,-0.000752688,-0.001980551,0.012554054,0.670405405,-4.71,0.001188974,1.607408072,-4.84,1.516709364,0.187598851,598024672.9,0.46,,1
2022-06-05_H1,484.8,72.6,1048.601833,-29.10838891,47.22624892,28111.02033,907416901.8,143.5731677,-62.31431401,434858389.3,943577705.2,29872.514,0.062687979,130.5442052,60,14,10243.19304,0.520986937,0.006322754,-0.000752688,0.009152434,0.768670438,-4.78,0.000883035,1.449032838,-4.51,1.484729976,0.62809083,786916019,0.35,,0
2022-06-05_H2,467,54,1059.343845,-11.33045985,46.22634249,27948.47267,854716608.5,139.5274598,-65.38503804,404018778.3,617261874.1,29725.43,0.084312271,127.7388102,53.25,22,9465.050758,0.5259717,-0.00473338,0.006322754,-0.023010464,0.72405914,-4.59,-0.00609839,1.507470535,-4.81,1.607408072,1.0035387,355928361,0.32,,1
2022-06-06_H1,422.1,49.4,1027.356428,-7.725343371,46.59946636,27838.52211,597418214.3,134.7526834,-69.492612,363116784.1,590133659.9,29757.17,0.137690635,123.9629422,34,12,8761.640463,0.563995884,0.006520625,-0.00473338,-0.001980551,0.682957958,-4.79,-0.056943796,1.44431171,-4.71,1.449032838,1.112811804,597646203.3,0.34,,1
2022-06-06_H2,422,40.6,1139.712397,-13.47032557,49.36982103,27769.39863,658549803.9,129.0477244,-67.33151451,383694943.2,600736517.2,30096.708,0.165453036,114.3757955,44.5,30,8073.883208,0.716486954,0.049504815,0.006520625,-0.000752688,0.626852792,-4.72,0.012554054,1.563743929,-4.79,1.507470535,4.787510486,308795947.7,0.36,,0
2022-06-07_H1,415.7,56.4,1102.27794,-21.83461768,52.12144756,27753.52738,652149088.2,122.7666067,-62.8684855,336453465.2,644994317.4,30435.872,0.165923367,102.1842659,58.75,8,7474.751521,0.870909308,-0.00077156,0.049504815,0.006322754,0.596707317,-4.8,0.009152434,1.411192574,-4.62,1.44431171,4.178461561,1151971313,0.38,,0
2022-06-07_H2,423.7,61,1101.543087,-33.67138133,51.64156598,27751.68033,758268947.3,112.6974944,-66.03208324,359951889.6,736109587.2,30367.614,0.165184064,87.80742356,68.75,15,7170.206372,0.975783156,-0.058990973,-0.00077156,-0.00473338,0.818275862,-4.76,-0.023010464,1.615008035,-4.83,1.563743929,5.212777402,326850474.5,0.35,,1
2022-06-08_H1,437.6,79.6,1095.647152,-43.78819679,53.44508633,27831.12884,868621713.4,99.85439643,-59.72511387,377276827.3,942164202.3,30649.122,0.166226245,75.02394603,91,4,7066.050731,1.091957237,0.05448582,-0.058990973,0.006520625,0.411694915,-4.82,-0.001980551,1.599830171,-4.66,1.411192574,8.745536989,531343017.9,0.345,,0
2022-06-08_H2,450,85.4,1060.75307,-28.62419011,53.95699254,27871.87135,974222486.6,85.7607769,-57.49011535,391298143.9,1055247122,30749.608,0.149738754,67.07121271,90,19,6823.132964,1.041328659,-0.022866602,0.05448582,0.049504815,0.871958225,-4.82,-0.000752688,1.667305495,-4.82,1.615008035,5.206983458,338871741.9,0.32,,0
2022-06-09_H1,473.3,98.2,1006.413565,1.278980364,51.90011354,27875.2893,1034421226,73.02393134,-54.71625145,388317943.4,1148954411,30511.864,0.108940605,60.64374292,96.75,6,7128.806043,0.875900178,-0.006942688,-0.022866602,-0.00077156,0.629684211,-4.84,0.006322754,1.546493038,-4.78,1.599830171,2.036775917,455483045.4,0.325,,1
2022-06-09_H2,487.4,89.4,970.5183104,9.308687927,50.01145595,27899.4501,1072312235,64.09564547,-51.57420626,393851553.1,1159997898,30297.252,0.064831115,55.37776894,94.25,38,7406.644644,0.706996999,0.003029222,-0.006942688,-0.058990973,0.659533333,-4.51,-0.00473338,1.484303025,-4.82,1.667305495,0.659928302,173151218.3,0.41,,0
2022-06-10_H1,459.4,78.2,927.3212883,28.77455671,50.77168296,27923.53006,1123000919,57.58067178,-56.26779734,419361716.2,1120934934,30413.002,0.244507249,54.58559464,67,20,7694.208784,0.609268256,-0.006531549,0.003029222,0.05448582,0.584858156,-4.81,0.006520625,1.643338364,-4.69,1.546493038,0.666120991,212207018.6,0.28,,0
2022-06-10_H2,443.8,55,901.2519105,42.92326264,49.36360603,28004.08854,1092168058,54.88885089,-61.35449246,441214378.8,1103615340,30189.814,0.42996198,50.95959798,53,47,7934.238813,0.50988528,-0.002896326,-0.006531549,-0.022866602,0.571451613,-4.71,0.049504815,1.709823917,-4.21,1.484303025,0.669041211,108129581,0.36,,0
2022-06-11_H1,416.3,42.8,958.9582026,49.61185852,47.65594179,28073.22714,1136296719,54.08313355,-61.52845933,501527428.3,1077026056,29923.224,0.557593977,50.39267245,20.75,25,7882.638958,0.867855589,-0.03095199,-0.002896326,-0.006942688,0.672580645,-4.79,-0.00077156,2.01055686,-0.52,1.643338364,2.342698856,243021019.8,0.32,,0
2022-06-11_H2,379,17,945.1490453,52.67178243,45.78432268,28183.30019,1031770859,56.83534478,-70.73365001,704807878.9,922565753.6,29624.968,0.551973643,51.93482865,6.25,35,7088.437208,1.402233187,-0.01270806,-0.03095199,0.003029222,0.748846154,-4.62,-0.058990973,2.142352126,-4.48,1.709823917,2.85621046,561507376.6,0.355,,0
2022-06-12_H1,313.9,5.8,1032.071971,50.15286914,43.43924037,28384.78508,954372873.1,60.91935686,-75.81591629,692197937.6,919478929.7,29246.722,0.549180416,56.31317037,3.75,16,6439.404073,1.968297056,-0.010749882,-0.01270806,-0.006531549,1.225208333,-4.83,0.05448582,2.243782521,-4.27,2.01055686,1.353404412,506874451.4,0.34,,0
2022-06-12_H2,269.5,3,1114.649687,42.72913967,40.36381027,28504.01512,949180181.1,67.73951873,-80.51103649,685503421.7,957828785.3,28716.696,0.620138896,65.50255282,2,1,6108.421656,2.408634115,-0.033698386,-0.010749882,-0.002896326,1.632777778,-4.66,-0.022866602,2.273971812,-4.48,2.142352126,2.360847766,712217864.8,0.34,,0
2022-06-13_H1,185.3,1.8,1140.984709,17.70639525,36.66400175,28680.37792,1012434962,78.41095171,-86.53233087,664187050.1,1080523241,28035.004,0.596285576,79.89874387,1.75,0,5764.176761,2.761692923,-0.0308193,-0.033698386,-0.03095199,0.019,-4.82,-0.006942688,0.259570158,-0.1,2.243782521,3.063881422,948929548.4,0.35,,0
2022-06-13_H2,137.4,1.8,1129.858659,-22.78530047,32.5054843,28831.86657,1405409624,97.18802221,-91.1337369,821253853.7,1482750704,26959.584,0.323226502,101.1446498,1.75,3,7566.035219,2.761349283,-0.108964225,-0.0308193,-0.01270806,0.646,-4.78,0.003029222,2.67175972,-3.57,2.273971812,4.257344884,553446696.7,0.43,,0
2022-06-14_H1,49.2,2,1094.137326,-75.73292168,28.26554411,28929.91988,1611485832,124.2418672,-94.80009412,988687021,1714440962,25714.304,0.347815433,131.1724492,1.5,1,9523.169129,2.554955797,-0.051442617,-0.108964225,-0.010749882,0.733571429,-4.82,-0.006531549,1.733273213,-3.25,0.259570158,3.811037394,441733781.5,0.655,,0
2022-06-14_H2,17.1,1.4,1052.120374,-148.9723293,24.19806086,28909.68313,1859839057,154.7891906,-94.45799484,1095612582,1930520869,24430.35,0.471859782,163.0528785,1.75,2,11897.19854,2.221128824,-0.022333533,-0.051442617,-0.033698386,0.138333333,-4.69,-0.002896326,2.466158152,-4.8,2.67175972,1.192477151,265251485.3,0.215,,1
2022-06-15_H1,14.3,2.2,1034.386062,-244.8368824,21.35287912,28921.53587,1846516133,185.0605678,-93.34702264,1133004303,2008163512,23367.462,0.32849674,192.1711958,2.5,0,14358.76044,2.225868121,0.006766131,-0.022333533,-0.0308193,0.215,-4.21,-0.03095199,2.373424555,-4.77,1.733273213,0.735647425,432697120.7,0.28,,0
2022-06-15_H2,14.7,3,1055.815629,-394.6909361,18.89150308,28955.10779,2033397317,210.179253,-93.20190538,1207539793,2155736546,22279.836,0.45315076,214.5418457,3.25,1,16549.18413,2.434420312,-0.04381652,0.006766131,-0.108964225,-0.021176471,-0.52,-0.01270806,2.834305772,-4.76,2.466158152,1.065065737,407796245.7,0.475,,1
2022-06-16_H1,15,3.2,1041.143798,-589.445089,20.25569014,28886.17906,2141174794,227.1187415,-90.70140261,1271312996,2281758488,22055.126,0.45169401,224.6757193,3.25,2,18242.02062,2.660523115,0.067024221,-0.04381652,-0.051442617,-0.108823529,-4.48,-0.010749882,2.228375838,-4.62,2.373424555,4.473562097,643081490.2,0.505,,0
2022-06-16_H2,15.7,3,1021.777098,-808.6520889,21.36423796,28756.19697,2128032918,234.0173528,-89.45214156,1068559027,2232797879,21766.75,0.490921208,220.6079469,3.5,3,20004.42943,2.963071101,-0.068110001,0.067024221,-0.022333533,-0.712352941,-4.27,-0.033698386,1.646591281,-4.26,2.834305772,5.157644234,339696777.8,0.055,,0
2022-06-17_H1,16.7,3.2,1045.575877,-1027.588251,22.3747438,28506.2567,2088458547,229.8944011,-89.44575466,1105679810,1861150581,21447.376,0.500464634,206.6042461,3,5,19418.77351,3.144178763,-0.031234858,-0.068110001,0.006766131,-0.0455,-4.48,-0.0308193,1.77290701,-4.2,2.228375838,1.817703131,574668340,0.865,,1
2022-06-17_H2,18.5,2.8,1098.598314,-1247.841928,23.93978273,28008.36104,1749081601,220.3783036,-89.05571799,1097375410,1640003011,21214.946,0.341689084,190.0125519,2.25,4,18743.84594,2.971017485,0.028634678,-0.031234858,-0.04381652,0.677272727,-0.1,-0.108964225,2.043041034,-4.39,1.646591281,1.889248082,540956322.2,0.07,,0
2022-06-18_H1,20,2.6,1262.687006,-1432.088334,25.61871717,27349.0272,1538999717,208.0829396,-90.03596716,1130879009,1347767430,21071.554,0.468015574,172.0396438,2.5,2,17142.8648,2.463987284,-0.025002601,0.028634678,0.067024221,0.199130435,-3.57,-0.051442617,1.606988756,-4.44,1.77290701,1.844010275,660432828.7,0.38,,0
2022-06-18_H2,19.3,2.2,1347.517934,-1605.400119,24.57300168,25892.94601,1388557454,192.6531408,-91.08739188,1007759155,1407139522,20401.858,0.777128967,154.4219693,2.25,2,15964.61246,2.057164405,-0.059416335,-0.025002601,-0.068110001,0.473529412,-3.25,-0.022333533,1.786811496,-1.79,2.043041034,1.431367199,1751239533,0.23,,0
2022-06-19_H1,18.1,1.8,1431.043796,-1769.376492,24.16247016,24424.55306,1487816107,176.0829183,-90.73393397,911790992,1384642129,19986.766,0.864690088,137.6520711,1.75,1,15106.34384,1.706793438,-0.013736943,-0.059416335,-0.031234858,-0.210833333,-4.8,0.006766131,2.977505294,-4.81,1.606988756,1.193932844,1202744659,0.22,,1
2022-06-19_H2,17.6,2,1431.826382,-1905.767266,25.07795376,23131.55537,1377726303,160.0688142,-91.31158149,842921511.7,1283223985,19845.336,0.854704651,131.1120501,2,4,14516.68324,1.536791607,0.037535117,-0.013736943,0.028634678,0.472916667,-4.77,-0.04381652,2.202854966,-4.69,1.786811496,2.061413557,1407426835,0.385,,1
2022-06-20_H1,16.7,2.4,1485.678069,-2021.403204,26.38342542,22099.37467,1267601769,153.9146005,-88.05336339,824497155.8,1298408603,19764.788,0.870053831,139.5170596,2,1,13809.45064,1.487587191,0.045143575,0.037535117,-0.025002601,1.187894737,-4.76,0.067024221,2.592976966,-4.66,2.977505294,3.945223726,643680903.8,0.09,,1
2022-06-20_H2,16.8,2.8,1561.701064,-2132.902845,28.23523666,20993.06909,1287743579,159.56929,-81.73064091,766921767.4,1317695058,19834.478,0.883458544,154.3507993,3.25,0,13220.74861,1.668904089,0.011055549,0.045143575,-0.059416335,-1.116,-4.62,-0.068110001,3.289496507,-4.73,2.202854966,2.612176872,1065295287,0.22,,0
2022-06-21_H1,17.4,3.4,1603.24956,-2235.462211,30.48256011,20336.59627,1278896672,175.7456074,-75.6053922,672477542.2,1323796377,20101.01,0.715881955,168.332022,4.25,4,12520.37486,1.66716678,-0.011058332,0.011055549,-0.013736943,-0.768,-4.26,-0.031234858,2.138830717,-4.67,2.592976966,0.810952391,1017719152,0.235,,1
2022-06-21_H2,17.8,5,1580.031734,-2310.432121,33.38833317,19543.67369,1302800439,193.4136456,-67.27208694,661122666.5,1370060980,20498.3,0.643920584,182.5441348,5.5,1,12187.17958,1.524286855,0.018967043,-0.011058332,0.037535117,0.3725,-4.2,0.028634678,2.334186919,-4.73,3.289496507,1.246571145,501890002.3,0.29,,0
2022-06-22_H1,17.3,5.6,1547.084467,-2344.849689,35.04922251,18771.47877,1329149265,208.1387408,-59.73427714,635219083.5,1279872357,20705.002,0.563523581,196.5137099,6,2,11759.39501,1.377245069,-0.011532088,0.018967043,0.045143575,0.495454545,-4.39,-0.025002601,2.243991766,-4.77,2.138830717,1.303236183,525415934.5,0.42,,0
2022-06-22_H2,17,5.6,1485.093434,-2343.066966,35.34638397,18140.77826,1222624671,219.9189709,-53.83058174,632122791.7,1104063596,20690.62,0.54270428,209.1915898,5.5,3,10523.08583,1.183840893,-0.010514411,-0.011532088,0.011055549,0.61173913,-4.44,-0.059416335,1.755810904,-0.21,2.334186919,0.666193643,479713956.8,0.115,,0
2022-06-23_H1,18.6,6.2,1525.412474,-2316.983742,34.92125689,17639.26558,1097344861,226.5077992,-50.29842999,606745993.6,1064206196,20525.71,0.538337629,212.5639609,6.75,2,9267.928808,0.981917042,-0.025652819,-0.010514411,-0.011058332,-0.04,-1.79,-0.013736943,2.11943501,-4.76,2.243991766,1.075414043,412870149.9,0.05,,1
2022-06-23_H2,19.5,6.2,1550.113726,-2265.557117,35.68410756,16992.51886,1032509684,227.7041963,-44.3368832,560686636.3,1014547316,20540.318,0.567183903,205.0857041,5.75,7,8089.348254,0.83823339,0.033462851,-0.025652819,0.018967043,1.122380952,-4.81,0.037535117,1.783444076,-4.5,1.755810904,2.565953263,835880419.9,0.67,,1
2022-06-24_H1,22.3,5.6,1595.790603,-2199.589455,36.6018973,16433.90702,1000236497,220.1164237,-38.91172279,500556511,969829080.9,20571.86,0.420684998,189.2557007,5.5,1,6845.18252,0.730327218,0.023005292,0.033462851,-0.011532088,1.540526316,-4.69,0.045143575,2.187736153,-4.69,2.11943501,3.043190014,997633635,0.46,,1
2022-06-24_H2,22.9,5.4,1602.17056,-2126.418196,37.80362435,16168.40602,943308733.6,205.0345027,-33.89954402,480768518,934165985,20662.326,0.470513395,166.4631824,5.75,0,5717.546089,0.810333846,0.002518199,0.023005292,-0.010514411,0.70952381,-4.66,0.011055549,1.637131638,-4.38,1.783444076,1.388392144,673253491.4,0.3,,1
2022-06-25_H1,24.9,5.8,1586.656234,-2055.990415,39.29448941,16161.67113,927078097.9,184.9684335,-30.18468393,466532313.1,894399415.8,20809.904,0.377299209,139.4822831,5,2,4648.811934,0.894332743,0.003211114,0.002518199,-0.025652819,1.029142857,-4.73,-0.011058332,1.677372381,-0.39,2.187736153,0.346869969,604699426,0.51,,1
2022-06-25_H2,23.9,4.2,1563.112932,-1975.904983,41.38239418,16337.813,846694347.3,161.155743,-25.47756334,440124853.6,818683930.7,21083.27,0.582294474,112.7765497,4.25,1,3800.3923,0.971194602,0.004879012,0.003211114,0.033462851,0.363157895,-4.67,0.018967043,1.619995287,-1.67,1.637131638,0.491141641,609614912.6,0.34,,1
